BaseP,EXP.cost,x,y,row,col,field,EXP.rate.ssopt,NR.ssopt,NR.min,NR.opp,NR.fs,yld.opt,yld.min,yld.fs,pro.opt,pro.min,pro.fs,NR.ffopt,yld.ffopt,pro.ffopt,EXP.rate.ffopt,NUE,cost.NUE,NR.act,yld.act,pro.act,sim
7.24,0.4,639535.9,5101570,101,55,sec35middle,132,122.668248249141,59.8777795861145,6.28710463999994,99.0765049903269,49.07735,34.48412,45.05438,14.96426,10.217732,14.45917,97.8297438336353,42.32177,13.11205,73,0.1760267,9.29420976,89.5948659764652,40.1803088922188,12.0424068721084,2021EconCondition
7.24,0.4,639545.9,5101570,101,56,sec35middle,135,131.700890814379,63.3792148678992,9.27897535999998,108.625338830939,50.50582,35.03088,46.34547,15.03091,10.159436,14.37667,109.390320720557,43.91809,13.03724,73,0.159584,8.617536,108.582438350536,42.6193726621147,11.6556601099515,2021EconCondition
7.24,0.4,639555.9,5101570,101,57,sec35middle,132,141.199975443924,79.6801572588074,19.5634352,117.848182719266,51.96982,36.91035,47.82593,15.67388,10.70227,15.14484,123.509688121633,45.76477,13.73384,73,0.1757492,9.27955776,129.531094515906,45.1388618520147,12.2084053531308,2021EconCondition
7.24,0.4,639055.9,5101570,101,7,sec35middle,73,243.022379252308,138.815664448993,70.22058464,221.437725914897,62.36692,46.16787,61.70607,12.60906,9.825766,13.90449,243.022379252308,62.36692,12.60906,73,0.2193139,6.40396588,203.557984662559,56.5774694735834,12.1991275150607,2021EconCondition
7.24,0.4,639065.9,5101570,101,8,sec35middle,74,234.501875201842,136.31619343606,68.95950752,210.209091907923,61.30072,45.93741,60.17149,12.51024,9.720713,13.75583,233.016921105545,61.06022,12.47425,73,0.2196991,6.50309336,180.618074382247,53.1780602003334,11.5401157343296,2021EconCondition
7.24,0.4,639075.9,5101570,101,9,sec35middle,76,218.850814702149,114.127763051011,51.60593504,197.602856373018,59.2421,42.76607,58.4508,12.55152,9.6978,13.72341,215.943190916334,58.73023,12.44484,73,0.2175451,6.61337104,153.833320173974,49.6023007291578,11.7340506613786,2021EconCondition
7.24,0.4,639085.9,5101580,102,10,sec35middle,76,214.831700499033,103.120409213775,42.85166528,191.911083579076,58.68389,41.16624,57.67307,12.5658,9.708833,13.73902,211.962780949864,58.1764,12.459,73,0.2173705,6.6080632,213.564551793391,58.8150055044406,12.816330154432,2021EconCondition
7.24,0.4,639095.9,5101580,102,11,sec35middle,76,175.797798428498,101.320959616635,41.649248,153.143370234845,53.34699,40.9465,52.38045,12.51986,9.673339,13.68879,172.648845099368,52.79762,12.41345,73,0.2174837,6.61150448,157.850657602769,51.4948665853542,12.965671295909,2021EconCondition
7.24,0.4,639115.9,5101580,102,13,sec35middle,75,160.628316688941,110.70446628658,46.95703328,135.329484314645,51.06493,41.91649,49.96714,12.93452,10.021834,14.18195,158.766283447023,50.72204,12.86066,73,0.2161729,6.485187,131.788034237694,48.9385257332084,13.9229279938063,2021EconCondition
7.24,0.4,639125.9,5101580,102,14,sec35middle,75,178.262181994942,103.008613027555,42.07398464,156.105613097893,53.56548,41.02412,52.78396,12.67838,9.823373,13.90111,175.136913099503,53.05556,12.60599,73,0.2066953,6.200859,154.679577655806,52.575720325375,13.893293906106,2021EconCondition
7.24,0.4,639135.9,5101580,102,15,sec35middle,75,212.562475331777,101.220880666705,42.94786304,198.017258387728,58.50753,41.18382,58.53968,12.20473,9.456384,13.38178,210.548147820664,58.16216,12.13504,73,0.2095919,6.287757,193.669642280737,57.9193061731013,13.3655133322339,2021EconCondition
7.24,0.4,639145.9,5101580,102,16,sec35middle,74,199.150475927193,90.8661197666639,35.67130688,186.892640553375,56.74446,39.85404,57.05945,11.9803,9.308932,13.17312,198.290977876392,56.59351,11.94582,73,0.2113924,6.25721504,196.061776873814,58.3531567278334,13.1993922661549,2021EconCondition
7.24,0.4,639155.9,5101580,102,17,sec35middle,75,206.956531958197,94.4973306814829,38.6412896,196.554273240109,57.86349,40.3968,58.38414,12.00049,9.298129,13.15783,204.567867707974,57.4696,11.93196,73,0.209314,6.27942,190.418279245213,57.5156594448125,13.1391253778379,2021EconCondition
7.24,0.4,639175.9,5101580,102,19,sec35middle,75,183.388647976641,107.85230821898,49.42545248,173.599607596246,54.62589,42.36759,55.25098,11.9779,9.280628,13.13306,180.069191550406,54.10118,11.9095,73,0.2087986,6.263958,170.515788884177,54.8210246497084,13.1278044932319,2021EconCondition
7.24,0.4,639185.9,5101580,102,20,sec35middle,75,165.569410584585,116.978433022485,56.80034048,152.377322020392,52.17584,43.71534,52.35245,11.9627,9.268853,13.1164,161.344901833348,51.5243,11.89439,73,0.2174769,6.524307,153.361902479052,52.4994562535864,13.1243484672355,2021EconCondition
7.24,0.4,639465.9,5101580,102,48,sec35middle,141,76.6481035172467,44.3114023688449,-6.85943008000001,50.1202601230336,43.64113,32.08161,38.43316,15.83484,10.474802,14.82295,58.0423053890566,36.83936,13.44194,73,0.1631753,9.20308692,43.5885661576744,37.5100482140937,14.8076163296228,2021EconCondition
7.24,0.4,639475.9,5101580,102,49,sec35middle,141,90.5875694853555,50.8909313900485,-1.78135936000004,65.7808988838353,45.57328,33.00962,40.58024,15.84119,10.479004,14.82889,75.4335327427947,39.21483,13.44733,73,0.1628092,9.18243888,68.6300010885057,39.0328056864895,13.9498884359759,2021EconCondition
7.24,0.4,639485.9,5101580,102,50,sec35middle,139,120.420360885813,55.8864205239147,5.58077887999997,97.5800854009384,49.03673,34.35504,44.79099,14.57185,9.710179,13.74092,95.2917057887669,42.15137,12.46073,73,0.1640672,9.12213632,92.5445569822133,40.6744696819271,11.070158894821,2021EconCondition
7.24,0.4,639495.9,5101580,102,51,sec35middle,141,116.614232062268,55.532643670252,4.78164799999999,92.9718903109116,48.69767,34.209,44.16187,14.83541,9.813678,13.88739,90.3146927759946,41.42323,12.59354,73,0.1631145,9.1996578,88.9252765198017,40.1056826448813,11.2163284039657,2021EconCondition
7.24,0.4,639505.9,5101580,102,52,sec35middle,141,111.507962284165,53.1408058325038,2.06726239999998,87.8904896651887,48.09068,33.71295,43.48153,15.0994,9.98831,14.13451,85.8934630087552,40.75302,12.81764,73,0.1632389,9.20667396,78.7442748025494,38.6297819244438,11.5112712227322,2021EconCondition
7.24,0.4,639525.9,5101580,102,54,sec35middle,141,115.166975489394,52.331289573005,1.28728351999999,89.3539030058508,48.61232,33.57041,43.68572,15.14736,10.020032,14.1794,87.2978105736781,40.93519,12.85835,73,0.1630423,9.19558572,79.3563396112421,38.9319872294334,11.8876406555201,2021EconCondition
7.24,0.4,639535.9,5101580,102,55,sec35middle,132,124.201195606415,57.3253851892806,4.91697055999998,96.4979829224882,49.22163,34.23373,44.67158,14.76274,10.080138,14.26446,93.8220588071047,41.81014,12.93548,73,0.1767831,9.33414768,85.8113539697833,39.7172625109896,11.8562399240344,2021EconCondition
7.24,0.4,639545.9,5101580,102,56,sec35middle,135,124.680301952734,57.345119629411,5.04895519999997,98.1822595869353,49.48729,34.25785,44.89732,14.87616,10.05484,14.22866,95.953187482948,42.10953,12.90302,73,0.1600724,8.6439096,92.4905208548131,40.4743253449896,11.5595098434773,2021EconCondition
7.24,0.4,639555.9,5101580,102,57,sec35middle,132,133.172871907037,72.8223876581025,15.12175808,109.513256218516,50.69566,36.09864,46.5796,15.37327,10.497008,14.85437,115.057445403989,44.62583,13.47044,73,0.1765045,9.3194376,117.793700515143,43.6373443147229,11.978575239016,2021EconCondition
7.24,0.4,639055.9,5101580,102,7,sec35middle,74,236.903111624265,142.347731830847,72.09250112,213.16609569622,61.49178,46.50996,60.5907,12.82244,9.963293,14.09911,236.166268539278,61.3504,12.78554,73,0.2193139,6.49169144,234.824010058055,61.2616324575864,12.8707714254527,2021EconCondition
7.24,0.4,639065.9,5101580,102,8,sec35middle,74,232.965618948422,135.921919029931,68.09246912,207.550732240672,61.03867,45.77896,59.80867,12.61671,9.803442,13.8729,231.318514603737,60.77472,12.58041,73,0.2196991,6.50309336,181.083307555183,53.1652840205626,11.6314731398746,2021EconCondition
7.24,0.4,639075.9,5101580,102,9,sec35middle,76,218.266514231431,109.303375344838,47.76251168,196.484292899749,59.15841,42.06369,58.2978,12.55899,9.703571,13.73157,214.498190838515,58.52801,12.45225,73,0.2177457,6.61946928,140.850629022202,47.8114839255745,11.7580985162384,2021EconCondition
7.24,0.4,639085.9,5101590,103,10,sec35middle,74,206.310720503622,109.141587700921,46.13989952,180.762165926499,57.30684,41.76716,56.16276,12.8069,9.951221,14.08202,204.004417891576,56.9496,12.77005,73,0.2188518,6.47801328,203.764724325421,57.3439743427709,13.1134613356301,2021EconCondition
7.24,0.4,639095.9,5101590,103,11,sec35middle,75,164.587752763933,99.9875611336425,41.01958496,139.182037151565,51.80777,40.83143,50.479,12.39642,9.604903,13.59195,162.029744592718,51.37961,12.32563,73,0.217638,6.52914,143.775848524213,49.5829247652917,12.8672649721382,2021EconCondition
7.24,0.4,639115.9,5101590,103,13,sec35middle,75,162.724053850932,109.564819241816,47.43134624,138.369825395935,51.45097,42.00317,50.36089,12.63576,9.790351,13.85438,160.670934720628,51.08779,12.56361,73,0.2159807,6.479421,135.168989886199,49.4778764933542,13.6320036786961,2021EconCondition
7.24,0.4,639125.9,5101590,103,14,sec35middle,75,175.627432470645,101.786329551812,40.1091536,150.682642092102,53.12718,40.66505,52.06081,12.90419,9.99833,14.14869,173.246122867467,52.71467,12.8305,73,0.2064849,6.194547,150.456954463309,52.0445385657292,14.1569499470627,2021EconCondition
7.24,0.4,639135.9,5101590,103,15,sec35middle,74,207.5406313301,98.2494808716487,39.61295264,194.035764165117,57.6704,40.57437,57.97038,12.36773,9.609977,13.59913,206.094567020355,57.43551,12.33214,73,0.2111399,6.24974104,189.991719809747,57.3876286828304,13.5809231401931,2021EconCondition
7.24,0.4,639145.9,5101590,103,16,sec35middle,75,185.919854334898,88.3200475928135,33.79895264,171.40146522046,54.97199,39.51187,54.94907,11.98298,9.284567,13.13864,183.303750101271,54.54463,11.91456,73,0.218592,6.55776,169.441910909577,54.6733617202709,13.133696918121,2021EconCondition
7.24,0.4,639155.9,5101590,103,17,sec35middle,121,193.296944396512,92.4857304171553,37.33550624,181.039583089855,58.0013,40.15817,56.27799,13.1255,9.253249,13.09432,183.896902207016,54.65328,11.87437,73,0.1820694,8.81215896,191.768728036867,57.771942864125,13.1117546160496,2021EconCondition
7.24,0.4,639175.9,5101590,103,19,sec35middle,75,169.742545053349,111.953436217387,52.00654016,153.333541863142,52.66737,42.83928,52.45155,12.10504,9.379136,13.27246,165.951708718503,52.07436,12.03591,73,0.2177529,6.532587,153.938806480083,52.5395657870625,13.2757917884821,2021EconCondition
7.24,0.4,639465.9,5101590,103,48,sec35middle,141,77.1612167635007,50.007693057517,-3.11291584000003,53.5102008928984,43.8717,32.76628,38.96685,16.09977,10.650059,15.07095,61.9515703696734,37.35996,13.66684,73,0.162797,9.1817508,53.5478652271933,38.9717294812291,15.0707989709335,2021EconCondition
7.24,0.4,639475.9,5101590,103,49,sec35middle,139,92.6203177822554,54.596978004141,0.467140159999985,70.915956943546,45.82032,33.42053,41.35082,15.96644,10.639486,15.05599,80.0119446891253,39.82695,13.65328,73,0.164167,9.1276852,70.5799207057711,39.7904567739271,14.4118977502055,2021EconCondition
7.24,0.4,639485.9,5101590,103,50,sec35middle,139,125.625333269412,58.6247209992615,6.86888767999997,102.928708857248,49.8215,34.59044,45.52518,14.83169,9.883326,13.98595,101.0178299948,42.86335,12.68292,73,0.1639639,9.11639284,96.9340570030891,41.1707363965313,11.2981583048813,2021EconCondition
7.24,0.4,639495.9,5101590,103,51,sec35middle,139,117.229320113869,56.3111678651259,5.47549759999998,93.2810930561571,48.63329,34.3358,44.20367,14.70263,9.797321,13.86424,91.0493693350785,41.53077,12.57256,73,0.1644978,9.14607768,90.3929693697498,40.3006433546563,11.1641016576969,2021EconCondition
7.24,0.4,639505.9,5101590,103,52,sec35middle,141,113.293575400667,54.8110601268722,3.60806815999996,88.4647571137207,48.30727,33.99453,43.55443,15.02471,9.938902,14.06459,85.8174113768195,40.75927,12.75424,73,0.1631793,9.20331252,77.3922058460787,38.5260334396937,11.5287901594264,2021EconCondition
7.24,0.4,639515.9,5101590,103,53,sec35middle,141,114.83163050315,50.7094592383487,0.195893119999965,88.2926178705286,48.5427,33.37096,43.53558,15.08862,9.981177,14.12442,85.3149473673949,40.67611,12.80849,73,0.1629753,9.19180692,75.2872985296427,38.4209620534126,11.8821394092512,2021EconCondition
7.24,0.4,639535.9,5101590,103,55,sec35middle,132,116.639154495955,53.9062972697557,2.49336703999998,87.9105453425957,48.16394,33.79082,43.48936,14.68312,10.025773,14.18752,84.492784285669,40.54926,12.86572,73,0.176648,9.3270144,76.2564590510301,38.4366660138438,11.8050764642719,2021EconCondition
7.24,0.4,639545.9,5101590,103,56,sec35middle,135,117.674672710421,54.8591280097149,3.25008991999997,89.3735182717101,48.51231,33.92911,43.68888,14.82958,10.023352,14.1841,87.1717211738169,40.91688,12.86261,73,0.1598634,8.6326236,83.8345000160532,39.2654566093646,11.4830790751683,2021EconCondition
7.24,0.4,639555.9,5101590,103,57,sec35middle,135,131.769083454457,69.8606172041309,13.53241568,105.698470947467,50.62699,35.80819,45.99489,15.28998,10.334543,14.62447,108.265526639992,43.72339,13.26195,73,0.1602072,8.6511888,111.04826069116,42.8179899202021,11.8137175970723,2021EconCondition
7.24,0.4,639055.9,5101590,103,7,sec35middle,74,236.800540781464,138.506940876349,67.2092336,212.783415309577,61.35666,45.61755,60.62289,13.21956,10.271866,14.53577,235.954644769354,61.19525,13.18152,73,0.2191979,6.48825784,234.7598788591,61.2777601018959,13.3760252088449,2021EconCondition
7.24,0.4,639065.9,5101590,103,8,sec35middle,74,228.569816387527,130.49885858906,62.51469536,203.211188950814,60.32812,44.75963,59.23896,12.88341,10.010672,14.16615,226.949359553985,60.06471,12.84634,73,0.219583,6.4996568,174.562463245503,52.0904601633125,11.8718842899022,2021EconCondition
7.24,0.4,639075.9,5101590,103,9,sec35middle,77,212.929740322108,114.946115897044,51.010472,189.265491540446,58.36396,42.65725,57.31784,12.84569,9.897614,14.00617,209.734420666268,57.76165,12.70126,73,0.2169777,6.68291316,142.900986652283,48.0319799420328,12.0994949376033,2021EconCondition
7.24,0.4,639085.9,5101600,104,10,sec35middle,76,209.631829728362,104.352179313993,44.37627392,187.717957077855,58.02503,41.44486,57.10645,12.45102,9.620154,13.61353,206.788729940284,57.52397,12.3452,73,0.2172637,6.60481648,208.718811787541,57.8429325472709,12.397691852079,2021EconCondition
7.24,0.4,639095.9,5101600,104,11,sec35middle,74,165.084461155365,98.4522141288291,39.6065504,142.030960300916,51.81827,40.5732,50.86528,12.40246,9.636963,13.63732,163.273231498802,51.53098,12.36677,73,0.2190415,6.4836284,145.521605264289,49.8112386924584,12.9112137634182,2021EconCondition
7.24,0.4,639115.9,5101600,104,13,sec35middle,75,168.839714303946,109.59282346813,47.65137536,147.837801601515,52.30615,42.04338,51.65352,12.59417,9.758123,13.80877,167.148392041307,51.99388,12.52225,73,0.2160554,6.481662,145.395855976116,51.0961440385626,13.6876246079216,2021EconCondition
7.24,0.4,639125.9,5101600,104,14,sec35middle,75,180.011286450279,97.862885404273,39.93902912,158.204211686214,53.98933,40.63396,53.08991,12.27318,9.509416,13.45682,177.953176422191,53.63349,12.2031,73,0.2065564,6.196692,155.86587175799,52.749060706625,13.4437999546252,2021EconCondition
7.24,0.4,639135.9,5101600,104,15,sec35middle,75,210.446835478029,95.4661766053526,39.65678336,202.22127544298,58.3765,40.58238,59.17185,11.9542,9.262263,13.10708,207.576183760471,57.9172,11.88593,73,0.2094511,6.283533,202.085916989248,59.1518392530595,13.1060996990618,2021EconCondition
7.24,0.4,639145.9,5101600,104,16,sec35middle,75,186.93383630499,90.2737979736409,35.1884576,173.283097825069,55.09076,39.7658,55.19808,12.01642,9.310479,13.17531,183.70823636392,54.57884,11.94781,73,0.2186677,6.560031,173.23056834014,55.197064701375,13.1792615419479,2021EconCondition
7.24,0.4,639155.9,5101600,104,17,sec35middle,121,193.43870015134,93.2231247003635,37.64943488,179.88240146262,58.00676,40.21554,56.10563,13.18377,9.294329,13.15245,181.657251114538,54.30906,11.92708,73,0.1820694,8.81215896,178.317408315671,55.8870103572708,13.1494950530078,2021EconCondition
7.24,0.4,639165.9,5101600,104,18,sec35middle,75,157.428979542522,97.2656385549425,40.92765536,143.829797883883,51.03834,40.81463,51.17786,11.98591,9.286834,13.14185,153.585354215816,50.43823,11.91746,73,0.2183229,6.549687,137.955342846819,50.3591700829167,13.1321863836826,2021EconCondition
7.24,0.4,639465.9,5101600,104,48,sec35middle,141,80.0024628250066,44.0591857574853,-5.49438496000002,53.9968288943819,43.82419,32.33107,38.86552,15.25403,10.090599,14.27926,60.4769800850646,37.24285,12.94891,73,0.162797,9.1817508,48.9466181604769,38.152971203875,14.2666035547277,2021EconCondition
7.24,0.4,639475.9,5101600,104,49,sec35middle,139,95.6297802807165,52.777303187485,0.628454719999979,72.9089940421387,45.91685,33.45001,41.48364,15.37859,10.247759,14.50166,80.7875485947887,39.98435,13.15059,73,0.164167,9.1276852,75.795525480257,40.1218427983646,13.7058486939608,2021EconCondition
7.24,0.4,639485.9,5101600,104,50,sec35middle,139,122.564192665994,56.8600743556365,6.27479263999999,101.074398085843,49.33524,34.48187,45.26784,14.59357,9.72465,13.7614,98.4616951991528,42.58006,12.4793,73,0.1639639,9.11639284,85.4686626481705,39.8457832212354,11.353815857732,2021EconCondition
7.24,0.4,639495.9,5101600,104,51,sec35middle,139,124.159843198726,59.0281670723328,7.07392351999999,99.6927120969708,49.63185,34.62791,45.08499,14.86595,9.906154,14.01825,98.4878629371914,42.50774,12.71222,73,0.1644978,9.14607768,93.7007694921832,40.6925959892188,11.3084314478857,2021EconCondition
7.24,0.4,639505.9,5101600,104,52,sec35middle,132,117.138137635351,60.7241713198226,7.95666655999997,93.2562635162998,48.22197,34.78923,44.21588,14.64348,9.9987,14.14921,92.8465979841767,41.70203,12.83098,73,0.1764969,9.31903632,84.8468376405178,39.5045818733396,11.5731997435926,2021EconCondition
7.24,0.4,639515.9,5101600,104,53,sec35middle,141,112.094561874698,52.2287702821258,1.42107391999997,88.5568687233696,48.16257,33.59486,43.57077,15.07719,9.973614,14.11371,84.4061770070812,40.55411,12.79879,73,0.1629753,9.19180692,76.1151600273767,38.5002928180063,11.8183150849761,2021EconCondition
7.24,0.4,639535.9,5101600,104,55,sec35middle,139,116.54601657862,58.1481290839987,5.94718399999996,87.974984462828,48.63551,34.422,43.4942,15.00245,9.997117,14.14697,85.6649830242416,40.71886,12.82895,73,0.1643136,9.13583616,79.528781255504,38.8753274410396,11.7269790323793,2021EconCondition
7.24,0.4,639545.9,5101600,104,56,sec35middle,135,122.535578231436,60.4750390992877,7.75420255999998,95.6438739145522,49.16767,34.75223,44.54226,14.7954,10.000252,14.15141,94.8389357586422,41.97441,12.83297,73,0.160535,8.66889,90.8782360235461,40.2729583033521,11.475602788492,2021EconCondition
7.24,0.4,639555.9,5101600,104,57,sec35middle,135,129.835254027498,64.7577750882545,9.51908671999999,109.329948313494,50.36913,35.07476,46.49575,15.30696,10.346015,14.6407,109.815155607555,43.93301,13.27667,73,0.1602072,8.6511888,116.125395838859,43.4975245915521,11.8051571257419,2021EconCondition
7.24,0.4,639055.9,5101600,104,7,sec35middle,74,233.981735849015,132.653587459952,65.97879968,212.379142829341,61.22051,45.39269,60.46751,12.52788,9.734418,13.77523,232.963273777649,61.04386,12.49183,73,0.2192738,6.49050448,233.287834315744,61.2220681899584,12.618161013176,2021EconCondition
